host_id,title,room_type,description,address,lat,lng,header_count_max,daily_price,rating_star_score,review_count
86,(주) 문김서 펜션,모텔,"Voluptate alias nostrum cum. Quidem odio quos dolorum minus vitae.
Quod tempora esse corrupti consequatur illum. Ex voluptatem facere. Animi excepturi magnam deleniti dolore minus.",충청북도 연천군 삼성길 (예은최리),34.8825,128.62667,4,30000,3.86,336
173,(유) 김 모텔,호텔,"Rerum dolorum consequuntur. Aliquid ipsum laborum non corrupti.
Modi mollitia mollitia reiciendis. Cum nihil ut saepe dolor velit eveniet. Et iure exercitationem.",충청북도 양평군 영동대2길 (은영문한면),37.1759,128.9889,4,30000,2.1,128
19,(주) 김김김 호텔,펜션,Distinctio sit eum voluptatibus qui. Sunt quibusdam aliquam suscipit accusantium cupiditate. Architecto ut sunt voluptatibus veniam soluta a.,울산광역시 종로구 반포대거리 (정웅이읍),37.1759,128.9889,4,30000,2.53,16
130,(유) 배 펜션,모텔,Eum dolorum sapiente. Numquam explicabo architecto. Rem cumque voluptas minima accusamus perspiciatis quidem.,광주광역시 남구 학동길 (보람황김읍),37.1759,128.9889,4,30000,2.84,342
95,김류 호텔,아파트,Vel alias nobis cum. Omnis totam similique fuga quaerat.,충청북도 양주시 선릉521길 (상현김문리),36.20389,127.08472,4,30000,1.52,348
59,(유) 김김김 모텔,펜션,"Necessitatibus ipsam numquam laboriosam qui. Aspernatur velit mollitia quas.
Praesentium amet dolores quas quidem animi. Voluptatem aliquid quo autem saepe.",서울특별시 관악구 학동0거리 (영수노읍),36.82167,128.63083,4,30000,2.6,106
16,박최 펜션,호텔,"Quaerat amet consequatur quasi. Eos in omnis cum accusantium consequatur. Iusto odio totam hic.
Veniam eius quae nesciunt dignissimos id. Itaque quaerat libero consequatur.",충청남도 동해시 영동대길 (상훈서김리),37.65639,126.835,4,30000,4.46,264
128,손김 호텔,호텔,Magni debitis molestias rerum tenetur reprehenderit corporis sed. Blanditiis consequatur provident debitis. Ex occaecati maxime corrupti.,경상북도 포천시 압구정길,36.20389,127.08472,4,30000,3.8,448
19,김김박 모텔,펜션,Tempore nulla vero tempore eius eum sapiente. Repellendus repellat ea eius molestiae dolorem. Praesentium mollitia sed voluptate earum.,대구광역시 남구 백제고분8길,37.65639,126.835,4,30000,4.63,461
149,주식회사 류강박 모텔,호텔,"Vel blanditiis est non debitis a. Ipsa porro minus iure dicta. Suscipit aperiam corrupti illum quidem adipisci autem.
Minus non culpa blanditiis.",전라남도 안성시 잠실613길,36.20389,127.08472,4,30000,2.22,268
171,(주) 김 호텔,아파트,Eius dicta eaque et rem suscipit ex. Cumque earum laboriosam soluta. Nihil quas veritatis sed.,경기도 속초시 도산대367거리,37.65639,126.835,4,30000,3.37,199
41,(유) 김최이 아파트,펜션,Itaque explicabo sapiente magni voluptates deserunt. Occaecati porro consequuntur error vel.,울산광역시 성동구 영동대로,36.82167,128.63083,4,30000,4.49,124
108,유한회사 김안강 펜션,아파트,Nemo adipisci fuga porro dolor consectetur impedit. Quaerat libero perspiciatis tenetur libero.,충청남도 수원시 삼성81가,37.1759,128.9889,4,30000,1.63,349
34,유한회사 김 모텔,호텔,"Sit reprehenderit asperiores cupiditate a quasi at.
Placeat occaecati eum excepturi id amet. Recusandae magnam eaque maiores.
Atque occaecati sunt sunt. Veritatis deserunt delectus cum magnam.",경상북도 수원시 논현길 (정숙이양동),36.6009,126.665,4,30000,4.39,15
67,주식회사 안윤이 펜션,아파트,Blanditiis necessitatibus in quisquam. Doloribus culpa mollitia ea rem praesentium veritatis. Similique distinctio quo cum animi laboriosam.,경상남도 춘천시 논현거리,37.1759,128.9889,4,30000,1.98,277
150,이박 펜션,펜션,Facilis totam tenetur ducimus iure beatae non. Ea ea est aliquid. Repellendus assumenda cupiditate repellendus aspernatur. Labore pariatur rem magni veritatis ex sed.,제주특별자치도 이천시 테헤란거리 (영순이장동),37.65639,126.835,4,30000,1.56,138
55,(유) 김 호텔,호텔,Aut fugiat sequi. Quam tempore libero quia nisi rerum nisi.,서울특별시 영등포구 석촌호수5로 (성훈김동),36.20389,127.08472,4,30000,3.6,486
191,김정 모텔,호텔,Ad quibusdam earum in. Ab natus alias delectus eveniet nihil. Quasi quidem repellendus facilis tempora sint facere.,전라남도 서천군 도산대1거리 (혜진윤김동),36.6009,126.665,4,30000,3.46,450
33,(주) 김윤김 모텔,모텔,"Iure sit aut aliquid. Dignissimos cumque tempore omnis.
Facilis vitae libero vitae.",울산광역시 남구 언주88거리 (영숙엄박면),36.20389,127.08472,4,30000,3.93,202
199,이이안 호텔,모텔,"Nulla ad asperiores atque et ad nulla ipsum.
Assumenda iste aut reiciendis. Harum minima dolores ipsum nulla quasi ipsum.
Veniam consequuntur odit maxime incidunt.",세종특별자치시 성동구 언주가 (지민김면),36.6009,126.665,4,30000,3.55,498
162,김최 호텔,펜션,"Porro dicta provident porro officia. Suscipit praesentium neque aliquam quaerat iste voluptatibus.
Mollitia consectetur odio dolore. Nulla accusamus perspiciatis sit reiciendis est dolores rerum.",광주광역시 강동구 선릉길 (은서이김마을),36.20389,127.08472,4,30000,2.6,244
25,이강김 모텔,호텔,"Odio unde sequi mollitia est. Molestiae cumque aliquam doloremque aspernatur facilis voluptas.
Dicta dolore accusantium impedit iure asperiores deserunt.
Recusandae explicabo ipsum.",충청남도 성남시 수정구 선릉거리,37.65639,126.835,4,30000,1.73,197
74,박최권 모텔,아파트,Tempore molestias nemo autem repellendus rem porro voluptate. Facere omnis necessitatibus distinctio voluptate. Cum itaque maiores qui.,충청북도 서산시 강남대0로 (지우송이동),36.20389,127.08472,4,30000,2.22,332
30,(유) 손 아파트,모텔,Pariatur voluptatum sapiente sapiente ipsam sed suscipit. Dignissimos repellat ex. Quae velit illo voluptates.,충청북도 가평군 테헤란0길,36.6009,126.665,4,30000,2.65,363
43,김홍 모텔,호텔,"A saepe dolore voluptatum consectetur. Deserunt aliquam molestias voluptatibus.
Dolore eius labore beatae quis.",충청북도 청양군 가락가,36.6009,126.665,4,30000,3.79,290
128,유한회사 김 펜션,아파트,"Perferendis expedita nisi eos sint maxime dolore.
Iusto similique dolorem eum. Adipisci facilis architecto sapiente reiciendis. Optio inventore vel voluptates eaque.",전라북도 화천군 역삼거리,37.65639,126.835,4,30000,2.72,92
71,(주) 윤 펜션,모텔,"Sapiente illum tempore. Explicabo ab dicta quam aliquam aliquid. Corrupti quibusdam quasi.
Ipsa doloribus odio ipsam recusandae omnis. Eaque tempora maxime quo similique.",부산광역시 서대문구 역삼로,36.6009,126.665,4,30000,4.63,149
149,이김 모텔,호텔,"Debitis ut deserunt totam rem ipsum. Labore facilis id ut rem voluptas voluptatibus.
Eos aliquam et dolore laborum. Ab rerum incidunt. Illum nemo aliquam soluta pariatur earum.",대전광역시 양천구 석촌호수길 (준영김우마을),37.65639,126.835,4,30000,3.54,381
39,(주) 박김이 펜션,아파트,"Praesentium neque fugiat. Voluptate possimus omnis dolorum.
Magni adipisci omnis exercitationem dicta sapiente. Dicta dolor minima adipisci reiciendis reiciendis id.",광주광역시 관악구 오금15거리,36.6009,126.665,4,30000,3.22,275
197,유한회사 장 펜션,호텔,Quo illo error. Accusamus eligendi id voluptatibus reprehenderit totam. Beatae suscipit nulla mollitia ratione. Temporibus quidem soluta voluptatibus.,충청남도 군포시 양재천783가,36.6009,126.665,4,30000,3.64,368
43,김박 모텔,호텔,"Aperiam ratione cum molestiae dolorum facilis illum omnis.
Culpa aut voluptatibus aperiam deleniti aperiam soluta. Cumque sit est est ab asperiores perspiciatis corporis.",경기도 성남시 수정구 영동대7로,37.65639,126.835,4,30000,2.01,94
97,유한회사 홍박김 아파트,아파트,"Accusamus eius omnis.
Numquam perspiciatis quis tempora ullam. Voluptatibus incidunt architecto. Adipisci ipsa enim quod quas voluptatibus maxime.",대전광역시 은평구 강남대로,36.6009,126.665,4,30000,3.0,368
95,유한회사 이 모텔,호텔,"Cumque similique ullam voluptates recusandae error occaecati. Ab ex commodi veniam similique.
Fuga omnis veritatis consequuntur hic ipsa quasi.",강원도 태백시 언주거리,36.82167,128.63083,4,30000,2.77,447
25,(주) 김 펜션,펜션,"Minima architecto fuga eligendi cumque fugiat qui. Eius eius ducimus asperiores libero tempore.
Vero commodi magni sapiente quibusdam beatae. Aperiam doloremque repellat ratione.",대전광역시 광진구 잠실길,34.8825,128.62667,4,30000,4.91,385
164,주식회사 이 모텔,아파트,Ipsam inventore modi officiis velit. Quis veniam nihil tempore tempore exercitationem asperiores. Id ad reprehenderit laboriosam exercitationem nobis et.,충청남도 횡성군 삼성길,36.82167,128.63083,4,30000,4.49,461
144,(주) 김진윤 호텔,아파트,Modi aliquid accusamus impedit molestias explicabo. At esse impedit velit voluptatum.,전라남도 홍천군 석촌호수68로 (영희구김동),34.8825,128.62667,4,30000,4.24,132
15,최장 모텔,펜션,Similique a similique ullam a molestias. Ea officiis odit dolores distinctio odio ab possimus.,충청북도 충주시 개포431가,37.65639,126.835,4,30000,2.39,302
70,(유) 배김최 펜션,호텔,Perferendis tempora veniam. Voluptatem delectus dolore dolor.,전라북도 부천시 오정구 서초대17길 (서연강리),37.65639,126.835,4,30000,3.57,419
131,(주) 박 펜션,모텔,"Itaque unde reprehenderit dolor maxime. Ipsa dolorum perspiciatis optio harum.
Quisquam quod sapiente non dolor magni. Culpa labore nobis tempora non delectus sed blanditiis.",제주특별자치도 횡성군 봉은사로 (민재배이읍),36.20389,127.08472,4,30000,4.94,96
119,(주) 차오이 모텔,호텔,Maxime reiciendis rem quam fugiat. Quod voluptatem necessitatibus dignissimos iste. Libero harum suscipit molestiae aliquid non.,인천광역시 서초구 역삼길 (성훈김김읍),37.65639,126.835,4,30000,3.02,499
60,(주) 서 호텔,모텔,Hic libero dolore vitae officiis. Facere eveniet voluptatibus sequi. Quasi beatae modi totam ad sed ipsum accusantium.,제주특별자치도 청양군 도산대26길 (영환박면),36.20389,127.08472,4,30000,3.06,53
171,주식회사 박 호텔,펜션,Earum vel odio ut. Assumenda ex minus commodi. Dolorem molestiae ipsam fuga libero similique.,울산광역시 서대문구 영동대가,34.8825,128.62667,4,30000,1.87,470
185,배이 아파트,호텔,"Tempore incidunt consectetur molestias vel minus. Quam sequi ad vel alias quaerat sunt.
Sit aliquam culpa ipsam quo. Minus quas ipsam.",강원도 수원시 학동1길 (준혁김류마을),37.65639,126.835,4,30000,3.29,151
77,유한회사 이김김 모텔,아파트,Necessitatibus officia sapiente esse temporibus. Ducimus minima quidem perspiciatis. Cupiditate temporibus possimus excepturi.,제주특별자치도 부천시 석촌호수길 (정희최마을),36.6009,126.665,4,30000,3.99,157
185,(주) 김김이 펜션,모텔,Voluptatum quaerat cum veritatis exercitationem. Quia esse possimus amet vitae.,인천광역시 도봉구 반포대17거리 (경수김김리),36.82167,128.63083,4,30000,4.97,312
58,오오 아파트,모텔,"Voluptates numquam dolorum illum itaque esse. Dolores optio facilis. Voluptatum in quia quasi maxime illo voluptatum.
Hic dolorem veniam quo exercitationem reprehenderit. In nam libero est.",인천광역시 남구 잠실거리,36.20389,127.08472,4,30000,4.51,399
17,(유) 김 모텔,펜션,Ullam placeat corrupti non laborum. Tempore quas officiis neque impedit. Repellendus reiciendis ipsam expedita. Voluptatum corrupti odit autem voluptatum sequi.,제주특별자치도 화성시 언주길,36.6009,126.665,4,30000,3.47,372
115,유한회사 진박박 모텔,아파트,"Ea unde accusamus fuga. Eaque ab consequatur dolor quas.
Nisi ratione maxime sapiente id asperiores. Voluptatum ipsa eius quod quia perspiciatis.",경상남도 공주시 반포대841로 (정훈박진동),37.65639,126.835,4,30000,4.8,244
133,김김이 펜션,아파트,Repellat est error cum distinctio. Pariatur voluptatibus aspernatur porro ab corrupti fuga. Deleniti eaque doloribus atque.,전라북도 논산시 서초중앙로,37.1759,128.9889,4,30000,3.1,263
84,유한회사 심장고 아파트,모텔,Aspernatur occaecati dolorum perferendis. Nemo suscipit exercitationem ab laborum recusandae. Aut est quis autem repellendus.,인천광역시 노원구 서초중앙85길 (상현이동),36.20389,127.08472,4,30000,2.26,364
58,(유) 이윤장 호텔,아파트,Optio excepturi eaque accusantium. Quo doloribus deserunt numquam similique voluptatem.,대전광역시 중구 테헤란9길 (우진장마을),36.6009,126.665,4,30000,3.37,476
147,주식회사 이 펜션,호텔,Facere consectetur fugit amet.,대전광역시 영등포구 개포7길 (영호오면),36.6009,126.665,4,30000,2.16,147
178,이김김 펜션,펜션,Neque eum ipsum voluptatibus cupiditate assumenda cupiditate error. Quibusdam pariatur deleniti cum quis voluptas itaque quod.,경기도 수원시 장안구 잠실길,36.6009,126.665,4,30000,3.8,368
186,유한회사 이허심 펜션,호텔,Earum eum itaque totam eaque doloribus explicabo. Sit possimus harum iusto. Quam praesentium molestiae distinctio consequuntur saepe enim.,세종특별자치시 서초구 언주로 (성훈김신동),37.65639,126.835,4,30000,1.48,117
2,주식회사 김김강 모텔,호텔,"Blanditiis magni error laborum error sequi. Sunt quaerat porro voluptatem delectus. Iure laboriosam quibusdam non at ducimus.
Eos laudantium odio similique dolor. Ut quibusdam voluptas quis.",대전광역시 서대문구 봉은사510거리,36.6009,126.665,4,30000,1.7,393
34,주식회사 남 호텔,펜션,Dolores distinctio culpa neque occaecati quam. Praesentium adipisci consequuntur debitis error voluptate molestiae a. Ab facere non.,부산광역시 마포구 개포672길,36.6009,126.665,4,30000,3.7,84
96,주식회사 김전홍 아파트,모텔,Rem sed nam consectetur. Maiores molestiae iure molestias assumenda voluptatibus voluptate. Dolorem voluptas a id beatae.,강원도 수원시 장안구 선릉141길,36.20389,127.08472,4,30000,3.34,298
62,문김 모텔,모텔,"Molestiae alias sit atque. Sed nobis voluptate aperiam voluptates minima suscipit.
Laborum aspernatur dicta repellat. Perspiciatis modi facilis illo quae. Repudiandae quae minima.",대구광역시 동대문구 삼성길,37.1759,128.9889,4,30000,2.4,112
59,주식회사 홍이최 호텔,모텔,"Velit consequuntur minima ea aspernatur possimus nihil.
Perferendis dolores repellat placeat omnis error sed. Quidem repellendus quam voluptates similique.",대전광역시 강동구 오금4가 (서윤류김마을),37.65639,126.835,4,30000,2.19,368
22,유한회사 서 호텔,모텔,"Vitae sint laborum nostrum eveniet. Atque distinctio voluptatibus illo veritatis.
Reprehenderit veritatis illo provident amet ipsa. Pariatur beatae facilis alias consequatur dolorum eveniet.",부산광역시 양천구 학동가 (영자김읍),36.82167,128.63083,4,30000,2.85,276
137,김김 호텔,호텔,"Atque soluta a officia amet quae modi. Asperiores magnam magnam quasi neque dolores.
Impedit cum culpa nostrum. Reprehenderit nisi aut illo iste.",전라북도 태안군 압구정6로 (진호김심리),37.65639,126.835,4,30000,3.13,205
162,(유) 이박성 모텔,호텔,"Fuga quo ea et blanditiis.
Harum illo modi quia quisquam optio. Ut sequi eos quis. Inventore occaecati tenetur assumenda hic quas aliquid.",세종특별자치시 강동구 양재천로 (서영진면),34.8825,128.62667,4,30000,1.94,470
44,최박신 아파트,아파트,Explicabo nostrum natus. Quaerat mollitia asperiores dolorem eligendi. Eaque deleniti soluta culpa ad praesentium aliquid. Harum maiores sapiente deleniti sapiente.,대구광역시 용산구 삼성22길 (은영김마을),36.6009,126.665,4,30000,3.8,70
153,김김 아파트,펜션,"Necessitatibus quam provident dolor. Consequuntur nulla dolore cumque magnam ex.
Quis fugit totam consectetur. Harum repellat aliquid harum tempore. Voluptatum consequuntur ad quis adipisci.",광주광역시 도봉구 서초중앙가,37.65639,126.835,4,30000,1.39,189
86,이김 아파트,펜션,Quidem id exercitationem debitis qui. Quas praesentium illo maiores odit iure. Id expedita at quibusdam earum. Nihil eum rem.,제주특별자치도 영동군 서초대118거리,37.65639,126.835,4,30000,1.88,67
89,남이이 아파트,모텔,Deserunt dolores corporis rem culpa culpa pariatur. Ad nulla doloremque fugiat. Reiciendis possimus consectetur ut dolores aliquid tempore.,대전광역시 동구 선릉길,37.1759,128.9889,4,30000,1.49,66
83,최김 모텔,모텔,"Dignissimos reiciendis pariatur inventore. Cumque molestiae aut. Consequuntur blanditiis recusandae provident eaque.
Fugiat error inventore.",충청북도 충주시 가락011거리,36.82167,128.63083,4,30000,1.78,381
30,김이백 모텔,모텔,"Esse recusandae cum consectetur. Ipsam veniam porro aspernatur modi exercitationem.
Similique ipsa tempora ullam voluptates ipsam dolores. Ut iste officia eius molestias asperiores.",광주광역시 동구 학동가 (지은김마을),36.20389,127.08472,4,30000,4.18,40
111,박안 아파트,모텔,Quos consequatur adipisci. Laudantium ad dolorem explicabo minus atque. Aut quisquam perferendis ut exercitationem veniam voluptate.,대전광역시 광진구 도산대로,36.82167,128.63083,4,30000,1.78,131
184,(주) 이 모텔,펜션,"Quasi fugiat officiis numquam. Omnis provident similique similique officia repellat possimus corporis.
Culpa id atque. Libero quasi fugiat illo quod dicta quibusdam. Deserunt molestiae non.",경상남도 광명시 가락가,36.82167,128.63083,4,30000,3.08,108
81,안김 아파트,펜션,Laboriosam fugiat voluptate quia vitae enim commodi. Cupiditate saepe molestiae hic corrupti aspernatur.,대구광역시 남구 석촌호수8거리,34.8825,128.62667,4,30000,3.1,248
113,유한회사 정 모텔,호텔,Dignissimos aperiam iste praesentium impedit architecto. Eaque labore dolorum rerum officiis ab.,전라북도 파주시 압구정가,37.1759,128.9889,4,30000,3.18,402
155,김박 모텔,모텔,"Odit esse numquam natus sequi provident maxime. Ex nihil incidunt quaerat quasi officia.
Iste doloribus inventore. Eveniet officiis aliquam. Et suscipit mollitia.",부산광역시 송파구 논현092로 (지혜박김읍),37.65639,126.835,4,30000,3.29,471
178,이김강 호텔,모텔,Assumenda nulla magni eos. Repellat provident enim repudiandae odit dolor impedit. Rem architecto quo a voluptate nisi.,전라북도 광주시 도산대59가 (은주김면),36.20389,127.08472,4,30000,3.0,470
146,주식회사 김 모텔,호텔,"Illum tempora fugiat error adipisci totam cupiditate.
Quam neque nulla doloribus cumque distinctio incidunt.",서울특별시 서초구 잠실거리,34.8825,128.62667,4,30000,2.44,294
127,윤김최 호텔,모텔,Debitis voluptatibus quos vitae. Quisquam mollitia sed corporis. Natus ut ipsam culpa corporis.,광주광역시 은평구 양재천거리,34.8825,128.62667,4,30000,2.11,61
182,김김 펜션,펜션,"Vel quis ad rem eligendi. Expedita nihil natus rerum.
Natus earum dignissimos et rem. Nihil accusamus eos soluta saepe quasi deleniti. Corporis sint explicabo possimus.",전라북도 계룡시 봉은사833길,37.65639,126.835,4,30000,1.33,314
74,최김이 아파트,호텔,"Quos voluptates consectetur ratione autem quos. Iusto numquam eius earum recusandae eligendi.
Sed voluptatum laudantium adipisci id. Quod esse facere expedita reiciendis consequatur reprehenderit.",경상남도 공주시 영동대59로,34.8825,128.62667,4,30000,1.88,434
92,장윤 아파트,아파트,Unde voluptas ex vero praesentium corporis id. Impedit quae nemo ad nostrum id enim. Illum eveniet quae laborum molestias et itaque accusamus.,경상북도 수원시 권선구 테헤란9거리,34.8825,128.62667,4,30000,1.42,243
34,(유) 박 모텔,모텔,Voluptas molestias illum eaque nulla minus. Dolore ducimus quis placeat laudantium. Ipsa illo atque ad quae omnis enim.,울산광역시 종로구 학동59길,37.65639,126.835,4,30000,3.62,78
178,(주) 김 호텔,모텔,Et a doloremque nam. Quasi exercitationem consectetur. Natus quisquam voluptatum tenetur.,서울특별시 송파구 영동대길 (성현김마을),36.82167,128.63083,4,30000,4.84,253
60,유한회사 최김최 펜션,펜션,"Soluta deleniti dolor animi incidunt debitis omnis.
Dicta aliquid explicabo praesentium dolorem aliquam expedita earum. Sit quisquam fugiat laboriosam.",충청남도 횡성군 강남대1길 (민서박면),36.82167,128.63083,4,30000,4.42,492
33,이최 모텔,아파트,Nam odio dolores iste error odit odit. Accusamus occaecati dicta dignissimos ad autem natus officia. Consequuntur eaque veritatis ducimus qui eum.,광주광역시 서대문구 영동대로,36.6009,126.665,4,30000,3.92,258
121,이홍문 펜션,모텔,Doloribus odio quisquam voluptates hic porro cupiditate. Ea velit ducimus aperiam. Hic sint neque debitis quibusdam incidunt maiores.,충청남도 용인시 기흥구 잠실거리,34.8825,128.62667,4,30000,1.09,250
183,(주) 최 펜션,모텔,Facere maxime nostrum esse repellat dolore delectus. Culpa distinctio commodi cum itaque fuga quae. Rem voluptas debitis doloribus error quaerat recusandae.,인천광역시 종로구 선릉로,37.65639,126.835,4,30000,3.48,389
14,(주) 이황이 펜션,모텔,Eligendi maiores unde id tempora dolore repellat. Facere sit voluptatibus debitis libero ipsum quaerat. Voluptatibus harum adipisci placeat.,서울특별시 마포구 학동길 (은지장권읍),37.1759,128.9889,4,30000,1.7,208
60,김김 호텔,모텔,Ratione animi soluta. Labore perferendis nisi dignissimos libero molestiae. Voluptatum laudantium doloribus nam.,강원도 용인시 반포대5거리,37.65639,126.835,4,30000,3.91,393
80,김엄 아파트,모텔,Deserunt illo qui repellat animi aspernatur distinctio. Cumque reprehenderit explicabo perferendis. Tempore mollitia odio temporibus deleniti.,제주특별자치도 제천시 가락가,37.1759,128.9889,4,30000,2.89,348
131,(유) 장이이 펜션,아파트,Minima quis minima beatae ea animi. Provident blanditiis veniam delectus. Officiis dolor unde nulla illum repellendus.,세종특별자치시 영등포구 도산대거리 (미정장이리),34.8825,128.62667,4,30000,2.32,263
60,김박윤 호텔,펜션,Incidunt est iure incidunt sit ex officiis. Fugiat unde sunt tenetur molestias tempore. Nulla corrupti dolorum quibusdam.,대전광역시 광진구 테헤란거리,34.8825,128.62667,4,30000,4.93,198
83,노이 아파트,펜션,"Eius perspiciatis veniam assumenda repudiandae. Dolorum nihil quae eum vel at id eveniet.
Iusto reiciendis minus cupiditate. Provident odit repellat nam minima. Accusamus sequi ullam.",울산광역시 도봉구 학동70거리,36.20389,127.08472,4,30000,4.45,249
156,이김 아파트,호텔,Animi ab eligendi assumenda modi. Distinctio quis dolore magnam perspiciatis. Laudantium excepturi saepe sit vitae vitae necessitatibus.,세종특별자치시 중랑구 강남대761길 (지현한백읍),37.1759,128.9889,4,30000,1.31,477
2,오이 모텔,아파트,Dolorum facere repellat temporibus ex eveniet ea. Sint eius laudantium doloribus dolorem reiciendis.,부산광역시 강서구 언주거리 (정순박박마을),36.6009,126.665,4,30000,1.31,113
131,이박노 모텔,모텔,"Temporibus doloribus similique. Aliquid iure voluptatem quibusdam maxime dignissimos in animi. Reiciendis commodi neque iusto molestiae.
Mollitia facere animi. Aspernatur est pariatur.",강원도 예산군 석촌호수07로,36.20389,127.08472,4,30000,3.41,455
39,(주) 이최이 호텔,모텔,Rerum eveniet quibusdam voluptatem. Pariatur reiciendis ipsa ex repudiandae adipisci doloremque perferendis.,충청남도 음성군 잠실길 (영순강읍),36.6009,126.665,4,30000,1.27,46
64,(주) 김차이 아파트,펜션,Cum repudiandae rem nostrum deleniti commodi dolorum. Error dolorum commodi nisi suscipit. Pariatur unde fuga atque deserunt error facilis reprehenderit.,세종특별자치시 양천구 오금길,36.6009,126.665,4,30000,2.3,426
66,김송 아파트,아파트,Cupiditate molestiae eius dolore blanditiis. Id commodi cum non praesentium nemo delectus iusto. Itaque animi maxime ex eveniet. Quod fuga nihil cum corrupti vel.,제주특별자치도 당진시 삼성가 (준호한김읍),37.1759,128.9889,4,30000,1.07,236
169,(주) 황박하 모텔,모텔,Laudantium repudiandae fugit tenetur fugit reprehenderit dolore accusamus. Eos a vitae distinctio quisquam.,전라북도 증평군 영동대3로,36.6009,126.665,4,30000,3.13,264
72,주식회사 박 펜션,모텔,Qui asperiores assumenda atque cumque ab quos quidem. Ducimus ipsam porro porro omnis. Reiciendis autem pariatur reprehenderit quas quis.,경상북도 광주시 석촌호수로 (건우이이읍),36.20389,127.08472,4,30000,3.59,310
156,이김 펜션,아파트,"Temporibus quos mollitia eius reiciendis tenetur autem. Commodi dicta ipsa laudantium veniam harum.
Labore aut fugit. Molestias doloribus laboriosam cum.",광주광역시 도봉구 논현길 (지우박장리),37.1759,128.9889,4,30000,2.59,482
37,김박김 아파트,펜션,Inventore tempore repellendus placeat. Neque aliquid eligendi molestias. Dolores magnam consequuntur enim.,제주특별자치도 인제군 석촌호수로 (미정윤면),37.1759,128.9889,4,30000,2.37,108
42,유한회사 박김김 펜션,모텔,"Facere autem nesciunt.
Animi magni nisi modi soluta sunt. Illum ab quis sint corporis. Ex tempore magnam hic laborum expedita.",세종특별자치시 송파구 서초중앙556거리,37.1759,128.9889,4,30000,1.92,147
157,유한회사 오김이 펜션,모텔,Nesciunt dolorem eveniet deleniti. Tempore occaecati distinctio. Fugit quis molestiae non minus incidunt.,광주광역시 양천구 영동대로 (중수김리),34.8825,128.62667,4,30000,2.65,276
127,(유) 김박이 호텔,모텔,Consequuntur possimus tempora enim ut. Fugit magnam eum. Esse vero quae vero blanditiis assumenda animi suscipit.,인천광역시 강동구 영동대거리 (미영김리),34.8825,128.62667,4,30000,1.23,137
10,구오 모텔,아파트,Ea rerum pariatur amet. Molestias nostrum quo temporibus iure. Excepturi veritatis porro impedit nesciunt occaecati ullam ea.,전라북도 부천시 원미구 서초대554가 (영수이홍읍),34.8825,128.62667,4,30000,4.91,153
100,김윤배 아파트,아파트,Non exercitationem vero illum. Dicta earum voluptatum impedit quo dolorum. Sapiente sed error.,전라남도 청주시 서원구 양재천로,36.6009,126.665,4,30000,3.02,156
53,유한회사 박허박 모텔,모텔,Ea quas a. A nobis minus aliquid. Hic facere cumque doloremque doloremque error. Porro aut et exercitationem natus.,경상북도 괴산군 봉은사75가,37.1759,128.9889,4,30000,3.42,317
12,(유) 김김김 펜션,펜션,"Aspernatur placeat dolorem assumenda molestiae delectus nobis.
Id quia odit quae sapiente rerum tempora. Nesciunt natus ut illo soluta dolor alias. Facere odio eius fugit ad.",강원도 춘천시 가락72거리 (재호김박마을),36.82167,128.63083,4,30000,5.0,188
7,고백박 펜션,모텔,Quidem perferendis tenetur ipsam repudiandae placeat nobis eligendi. Mollitia officia blanditiis sunt. Pariatur iusto sapiente illum.,전라남도 계룡시 서초대로,36.6009,126.665,4,30000,4.29,206
147,유한회사 박 호텔,모텔,Sint magnam occaecati molestias deserunt. Dolorem cupiditate possimus in voluptates iure dignissimos. Natus sed facilis aspernatur. In eum dicta molestiae ullam commodi.,대전광역시 서구 도산대거리 (정숙황동),36.20389,127.08472,4,30000,3.42,376
2,김이배 펜션,아파트,"Quisquam repellendus totam iusto quaerat exercitationem commodi ullam. Illo illo sed. Quaerat assumenda quo molestias illo iste error.
Sunt placeat natus.",세종특별자치시 금천구 영동대4길,37.65639,126.835,4,30000,3.72,27
15,(주) 강 호텔,펜션,Porro maxime aliquam quia aliquid itaque. Recusandae commodi voluptas eum fugit debitis blanditiis.,서울특별시 양천구 서초대221길 (미영장김면),37.1759,128.9889,4,30000,3.01,158
175,이한최 아파트,호텔,At ut assumenda aliquid tenetur doloremque laboriosam recusandae. Vel iure explicabo ratione expedita ullam possimus. Facere suscipit assumenda dolorum.,전라북도 당진시 영동대45로,37.1759,128.9889,4,30000,1.13,282
97,(주) 문 모텔,호텔,"Necessitatibus repellat numquam. Magni molestiae quam inventore nam repellat velit. Pariatur impedit ab autem itaque.
Eaque perspiciatis dolore libero.",세종특별자치시 강북구 오금496로 (영미이권동),36.6009,126.665,4,30000,2.26,137
8,유한회사 황 호텔,호텔,Quam a id necessitatibus a. Voluptas perferendis non suscipit quasi. Consectetur aliquid cupiditate cupiditate facere voluptatem aliquam odit.,충청남도 성남시 중원구 압구정가 (지아최김읍),36.6009,126.665,4,30000,4.58,191
168,김엄서 펜션,아파트,"Maxime iste debitis aut voluptatum praesentium. Porro vero eos illo doloremque distinctio eum. Illo distinctio laborum quas nulla ipsa ut placeat.
Esse aut veniam sint.",충청남도 보령시 역삼길,37.65639,126.835,4,30000,4.92,326
